file_name;time_mean;time_std;battery;where;connection;service;metric;x;y;file_size
5954_078.2B.jpg;4.320028571428571;0.03434555002795393;0.02857142857142857;none_mobile;none;mobile;22371;1704;2200;170870
5964_089.2B.jpg;3.260029411764706;0.028870122223836305;0.029411764705882353;none_mobile;none;mobile;12369;1704;2200;108633
5975_024.2B.jpg;4.308250000000001;0.04740262924415965;0.03571428571428571;none_mobile;none;mobile;56439;1704;2200;442901
6580_125.2B.jpg;5.8918333333333335;0.027917139299481624;0.16666666666666666;none_mobile;none;mobile;60167;2200;1700;425114
6584_004.2B.jpg;3.658714285714286;0.05439897680332489;0.03571428571428571;none_mobile;none;mobile;59127;1704;2200;396062
6585_486.2B.jpg;8.484250000000001;0.20360662830789472;0.08333333333333333;none_mobile;none;mobile;37953;2200;1700;279707
6617_014.2B.jpg;3.974666666666667;0.2910745344673501;0.037037037037037035;none_mobile;none;mobile;35677;2200;1700;253359
6814_006.2B.jpg;13.2626;0.0808257384748202;0.2;none_mobile;none;mobile;63127;1704;2200;506177
7701_038.2B.jpg;11.247625;0.10751602870535894;0.125;none_mobile;none;mobile;53901;1712;2200;275158
8030_070.2B.jpg;35.181799999999996;0.0583069464129287;0.2;none_mobile;none;mobile;105213;1712;2200;568664
8047_018.2B.jpg;12.754083333333332;0.0868148063757596;0.08333333333333333;none_mobile;none;mobile;57265;1712;2200;386206
8047_027.2B.jpg;38.5436;0.2902021709084896;0.4;none_mobile;none;mobile;197853;1712;2200;980795
8050_078.2B.jpg;41.1486;0.49370720067667656;0.2;none_mobile;none;mobile;240103;1712;2200;1219470
8067_039.2B.jpg;36.9002;0.13459829122243766;0.2;none_mobile;none;mobile;104147;1712;2200;552167
8097_027.2B.jpg;40.9696;0.3808369729950065;0.2;none_mobile;none;mobile;171129;1712;2200;730369
8097_064.2B.jpg;130.67559999999997;0.707181235610785;0.8;none_mobile;none;mobile;248143;1712;2200;1132946
8200_016.2B.jpg;6.543799999999999;0.04325069042480383;0.1;none_mobile;none;mobile;49295;1712;2200;270562
8230_022.2B.jpg;213.44119999999998;4.522691532704836;2.0;none_mobile;none;mobile;387471;2208;1700;1372006
8230_026.2B.jpg;2.9123720930232557;0.024194670070093224;0.023255813953488372;none_mobile;none;mobile;25549;1712;2200;156253
8237_018.2B.jpg;11.577625;0.05271740699237783;0.125;none_mobile;none;mobile;64239;2208;1700;378939
8247_028.2B.jpg;13.154571428571428;0.07807444554794521;0.14285714285714285;none_mobile;none;mobile;53733;1712;2200;297364
8250_004.2B.jpg;7.1438571428571445;0.06754355534121545;0.07142857142857142;none_mobile;none;mobile;59121;2208;1700;334724
8250_010.2B.jpg;15.702631578947367;0.397318121985997;0.05263157894736842;none_mobile;none;mobile;65075;1712;2200;359640
8301_062.3A.jpg;234.24;2.326849479446407;1.4;none_mobile;none;mobile;771971;2552;3300;2645346
8306_150.3A.jpg;80.493;0.9353574183166545;0.4;none_mobile;none;mobile;222865;2552;3300;1223983
8306_195.3A.jpg;128.01299999999998;1.3722268398482806;0.8;none_mobile;none;mobile;224931;3304;2550;1256360
8307_074.3A.jpg;16.698;0.13385626619624483;0.2;none_mobile;none;mobile;242023;2552;3300;1443276
8311_057.3A.jpg;50.686600000000006;0.5160676312267616;0.4;none_mobile;none;mobile;338821;2552;3300;2068036
8319_080.3A.jpg;128.9748;1.2551861216568587;1.0;none_mobile;none;mobile;375327;2552;3300;1586864
8319_092.3A.jpg;26.179600000000004;0.1259218011307012;0.2;none_mobile;none;mobile;334489;2552;3300;1584069
8319_098.3A.jpg;945.4906000000001;8.014371391444238;6.6;none_mobile;none;mobile;2091605;2552;3300;4639886
8319_112.3A.jpg;35.3024;0.7850763020242031;0.2;none_mobile;none;mobile;245405;2552;3300;896003
8320_024.3A.jpg;73.79560000000001;1.7055092494618755;0.6;none_mobile;none;mobile;284181;2552;3300;1542530
8324_058.3A.jpg;8.116384615384616;0.09923082389185543;0.07692307692307693;none_mobile;none;mobile;169289;2552;3300;944965
8327_147.3A.jpg;9.607;0.1490536816049845;0.2;none_mobile;none;mobile;120207;2552;3300;749666
8329_070.3A.jpg;26.6034;0.20935090159825012;0.2;none_mobile;none;mobile;294518;2552;3300;1933011
8329_110.3A.jpg;26.995600000000003;0.14217700235973507;0.2;none_mobile;none;mobile;350231;2552;3300;1779213
8330_062.3A.jpg;17.23071428571429;0.11719458788088892;0.14285714285714285;none_mobile;none;mobile;186241;2552;3300;1193760
8336_057.3A.jpg;50.55319999999999;0.5958390722334335;0.4;none_mobile;none;mobile;474651;2552;3300;2278690
8339_002.3A.jpg;20.867666666666665;0.09241789148572109;0.16666666666666666;none_mobile;none;mobile;188881;2552;3300;1221736
8339_053.3A.jpg;61.545399999999994;0.4023298398080848;0.4;none_mobile;none;mobile;432909;2552;3300;1930636
8340_051.3A.jpg;23.476999999999997;0.20296674604476317;0.2;none_mobile;none;mobile;270445;2552;3300;1463437
8341_019.3A.jpg;41.745;0.2573256691432092;0.2;none_mobile;none;mobile;314427;2552;3300;1942751
8346_031.3A.jpg;49.8348;0.2131318840530429;0.4;none_mobile;none;mobile;455703;2552;3300;2011329
8346_042.3A.jpg;81.806;0.43618287449188026;0.6;none_mobile;none;mobile;376669;2552;3300;1695089
8347_020.3A.jpg;175.88520000000003;1.6208287077911634;1.2;none_mobile;none;mobile;576427;2552;3300;2653650
8347_051.3A.jpg;36.34219999999999;0.44358618102912206;0.2;none_mobile;none;mobile;116657;2552;3300;653604
8347_056.3A.jpg;112.71959999999999;0.6902921845132021;0.8;none_mobile;none;mobile;470615;2552;3300;2501214
8347_104.3A.jpg;56.4722;0.3265772496669059;0.4;none_mobile;none;mobile;689709;2552;3300;2939906
8354_089.3A.jpg;457.68780000000004;2.070591871905202;4.0;none_mobile;none;mobile;894577;2552;3300;3474114
8356_122.3A.jpg;130.34300000000002;0.36986957160598877;1.0;none_mobile;none;mobile;299331;2552;3300;1591040
8356_126.3A.jpg;98.84299999999999;1.0979717664858246;1.4;none_mobile;none;mobile;203013;2552;3300;1142769
8359_032.3A.jpg;79.5058;0.4419906107600028;0.4;none_mobile;none;mobile;201689;2552;3300;1183884
8360_037.3A.jpg;448.61080000000004;6.7157624809101275;3.8;none_mobile;none;mobile;645883;2552;3300;2603236
8361_068.3A.jpg;74.94059999999999;0.38864675477868416;0.4;none_mobile;none;mobile;301763;2552;3300;1488638
8366_051.3A.jpg;74.45840000000001;0.3617026403000121;0.6;none_mobile;none;mobile;471723;2552;3300;2225441
8366_055.3A.jpg;343.76300000000003;11.425942127457148;2.4;none_mobile;none;mobile;1529457;2552;3300;4005670
8367_063.3A.jpg;16.1024;1.4034396317619078;0.2;none_mobile;none;mobile;269989;2552;3300;1675464
8369_024.3A.jpg;108.67439999999999;0.41073568143028444;1.0;none_mobile;none;mobile;366369;2552;3300;1844271
8370_044.3A.jpg;26.3992;0.32440206534484284;0.2;none_mobile;none;mobile;251063;2552;3300;1429896
8370_063.3A.jpg;31.0306;0.226251629828384;0.2;none_mobile;none;mobile;273365;2552;3300;1632121
8371_045.3A.jpg;17.81114285714286;0.16107392564847298;0.14285714285714285;none_mobile;none;mobile;167679;2552;3300;1076291
8374_086.3A.jpg;23.989600000000003;0.14891709102718817;0.2;none_mobile;none;mobile;342127;2552;3300;2114295
9520_038.4B.jpg;13.777142857142858;0.16738919575988995;0.14285714285714285;none_mobile;none;mobile;312659;3400;4400;2120959
9530_011.4B.jpg;87.485;1.5715145560891208;0.6;none_mobile;none;mobile;554461;3400;4400;2596897
9540_001.4B.jpg;26.044;0.2645411121168114;0.2;none_mobile;none;mobile;365615;3400;4400;2464041
9540_040.4B.jpg;10.738900000000001;0.12498839946171035;0.1;none_mobile;none;mobile;311091;3400;4400;2224932
9550_006.4B.jpg;22.0126;0.3442278315302235;0.2;none_mobile;none;mobile;201769;4400;3400;1359498
9550_012.4B.jpg;168.65;1.9472983849425913;1.2;none_mobile;none;mobile;369223;4400;3400;1763279
9560_036.4B.jpg;10.654333333333332;0.14764371529688117;0.16666666666666666;none_mobile;none;mobile;152703;3400;4400;1271899
9570_017.4B.jpg;18.06957142857143;0.0999714244886292;0.14285714285714285;none_mobile;none;mobile;237281;3400;4400;1570896
9570_024.4B.jpg;16.75766666666667;0.325748778457673;0.16666666666666666;none_mobile;none;mobile;280099;3400;4400;1751865
9570_030.4B.jpg;27.8354;0.10670660710565193;0.2;none_mobile;none;mobile;290873;3400;4400;1871497
0140_009.2B.jpg;5.739596153846155;0.9085185152400235;0.019230769230769232;wifi_cloud;wifi;cloud;64885;1712;2200;398131
0667_005.2B.jpg;4.2322958579881655;0.04688303626989689;0.005917159763313609;wifi_cloud;wifi;cloud;30233;1712;2200;222961
0730_087.2B.jpg;1.8867235294117646;0.08976659363393073;0.0029411764705882353;wifi_cloud;wifi;cloud;23433;2208;1700;181229
1090_030.2B.jpg;22.226117647058825;6.293320686129623;0.029411764705882353;wifi_cloud;wifi;cloud;19603;1712;2200;154347
1098_001.2B.jpg;107.307;48.02357376479656;0.125;wifi_cloud;wifi;cloud;168003;1712;2200;895632
1114_010.2B.jpg;42.78300000000001;13.365803386503433;0.07692307692307693;wifi_cloud;wifi;cloud;67433;1712;2200;404418
1170_019.2B.jpg;63.32190909090909;18.19407208106281;0.09090909090909091;wifi_cloud;wifi;cloud;137553;1712;2200;687135
1208_004.2B.jpg;15.69642;0.19877729205503988;0.02;wifi_cloud;wifi;cloud;198755;1712;2200;1049139
1360_044.2B.jpg;26.810892857142854;7.826060918917879;0.03571428571428571;wifi_cloud;wifi;cloud;21587;1712;2200;149767
1398_043.2B.jpg;7.362563636363637;9.097697833127112;0.00909090909090909;wifi_cloud;wifi;cloud;55793;1712;2200;359016
1464_021.2B.jpg;22.55975;6.68720787966147;0.03125;wifi_cloud;wifi;cloud;24177;1712;2200;186176
1558_040.2B.jpg;8.221666666666666;7.927282602926849;0.16666666666666666;wifi_cloud;wifi;cloud;12231;1712;2200;115885
1697_056.2B.jpg;11.96515254237288;3.2003011109062163;0.01694915254237288;wifi_cloud;wifi;cloud;47527;1712;2200;247880
1717_031.2B.jpg;15.650260869565217;4.378176608969044;0.021739130434782608;wifi_cloud;wifi;cloud;31663;1712;2200;205160
1717_111.2B.jpg;9.554377049180328;2.978677336022005;0.01639344262295082;wifi_cloud;wifi;cloud;20617;2208;1700;164510
1788_060.2B.jpg;10.724245283018869;2.818194722933735;0.018867924528301886;wifi_cloud;wifi;cloud;13857;1712;2200;106640
1818_005.2B.jpg;8.040082474226805;0.07862180969986057;0.010309278350515464;wifi_cloud;wifi;cloud;46011;1712;2200;331363
1907_035.2B.jpg;56.410066666666665;20.231290752080998;0.06666666666666667;wifi_cloud;wifi;cloud;67359;1712;2200;416783
2007_071.2B.jpg;107.897625;30.943955698453568;0.125;wifi_cloud;wifi;cloud;255753;1712;2200;1212950
5008_029.2B.jpg;78.96444444444445;22.302973025535806;0.1111111111111111;wifi_cloud;wifi;cloud;130151;1712;2200;829462
5128_011.2B.jpg;87.138;25.385347052975263;0.14285714285714285;wifi_cloud;wifi;cloud;128001;1712;2200;703457
5248_035.2B.jpg;74.13572727272727;18.883109664940832;0.09090909090909091;wifi_cloud;wifi;cloud;94319;2208;1700;660379
5348_026.2B.jpg;12.351186440677967;3.219363181162816;0.01694915254237288;wifi_cloud;wifi;cloud;54337;1712;2200;462136
5380_015.2B.jpg;9.256374999999998;0.08363242991407903;0.0625;wifi_cloud;wifi;cloud;75819;1712;2200;503773
5680_016.2B.jpg;54.256933333333336;15.70710679218017;0.06666666666666667;wifi_cloud;wifi;cloud;173551;1712;2200;588780
5715_135.2B.jpg;8.142215909090908;0.1935495688604359;0.011363636363636364;wifi_cloud;wifi;cloud;96873;1704;2200;542325
5830_462.2B.jpg;53.69654545454545;17.945475431783;0.09090909090909091;wifi_cloud;wifi;cloud;67133;1704;2200;445331
5954_078.2B.jpg;1.6496989619377165;0.21845606291089703;0.0034602076124567475;wifi_cloud;wifi;cloud;22371;1704;2200;170870
5964_089.2B.jpg;14.131276595744682;4.394400640252209;0.02127659574468085;wifi_cloud;wifi;cloud;12369;1704;2200;108633
5975_024.2B.jpg;39.81722222222223;11.625950777339641;0.05555555555555555;wifi_cloud;wifi;cloud;56439;1704;2200;442901
6580_125.2B.jpg;52.474399999999996;15.663252119896065;0.06666666666666667;wifi_cloud;wifi;cloud;60167;2200;1700;425114
6584_004.2B.jpg;45.10023529411765;12.402865508267697;0.058823529411764705;wifi_cloud;wifi;cloud;59127;1704;2200;396062
6585_486.2B.jpg;48.0266;15.473960499589534;0.06666666666666667;wifi_cloud;wifi;cloud;37953;2200;1700;279707
6617_014.2B.jpg;15.896229166666666;2.483195515387752;0.020833333333333332;wifi_cloud;wifi;cloud;35677;2200;1700;253359
6814_006.2B.jpg;11.615786885245903;0.43755525802478556;0.01639344262295082;wifi_cloud;wifi;cloud;63127;1704;2200;506177
7701_038.2B.jpg;35.14871428571429;10.14826202432149;0.047619047619047616;wifi_cloud;wifi;cloud;53901;1712;2200;275158
8030_070.2B.jpg;24.98933333333333;7.55750484893438;0.030303030303030304;wifi_cloud;wifi;cloud;105213;1712;2200;568664
8047_018.2B.jpg;15.698347826086957;2.969334629676347;0.021739130434782608;wifi_cloud;wifi;cloud;57265;1712;2200;386206
8047_027.2B.jpg;101.92285714285715;26.236004964098296;0.14285714285714285;wifi_cloud;wifi;cloud;197853;1712;2200;980795
8050_078.2B.jpg;105.588;27.82196707639487;0.14285714285714285;wifi_cloud;wifi;cloud;240103;1712;2200;1219470
8067_039.2B.jpg;31.8725652173913;12.843947148280629;0.043478260869565216;wifi_cloud;wifi;cloud;104147;1712;2200;552167
8097_027.2B.jpg;25.39304761904762;8.426369665972354;0.047619047619047616;wifi_cloud;wifi;cloud;171129;1712;2200;730369
8097_064.2B.jpg;34.80464285714286;41.79292941813491;0.03571428571428571;wifi_cloud;wifi;cloud;248143;1712;2200;1132946
8200_016.2B.jpg;29.40536;12.319892325287046;0.04;wifi_cloud;wifi;cloud;49295;1712;2200;270562
8230_022.2B.jpg;8.890231707317072;0.18967368331618414;0.012195121951219513;wifi_cloud;wifi;cloud;387471;2208;1700;1372006
8230_026.2B.jpg;18.3296;0.06538195469699677;0.4;wifi_cloud;wifi;cloud;25549;1712;2200;156253
8237_018.2B.jpg;40.480374999999995;12.193892350271097;0.0625;wifi_cloud;wifi;cloud;64239;2208;1700;378939
8247_028.2B.jpg;38.572700000000005;12.721024293002426;0.05;wifi_cloud;wifi;cloud;53733;1712;2200;297364
8250_004.2B.jpg;33.411649999999995;14.179615469788054;0.05;wifi_cloud;wifi;cloud;59121;2208;1700;334724
8250_010.2B.jpg;37.33263157894737;11.282728064566095;0.05263157894736842;wifi_cloud;wifi;cloud;65075;1712;2200;359640
8301_062.3A.jpg;32.18814285714286;9.034333463436658;0.047619047619047616;wifi_cloud;wifi;cloud;771971;2552;3300;2645346
8306_150.3A.jpg;3.6183063583815027;0.7410189118314688;0.005780346820809248;wifi_cloud;wifi;cloud;222865;2552;3300;1223983
8306_195.3A.jpg;89.8825;23.383079523450284;0.125;wifi_cloud;wifi;cloud;224931;3304;2550;1256360
8307_074.3A.jpg;105.15462500000001;28.700392869075607;0.125;wifi_cloud;wifi;cloud;242023;2552;3300;1443276
8311_057.3A.jpg;179.14320000000004;36.53354265876772;0.2;wifi_cloud;wifi;cloud;338821;2552;3300;2068036
8319_080.3A.jpg;50.09792857142856;16.2706205236701;0.07142857142857142;wifi_cloud;wifi;cloud;375327;2552;3300;1586864
8319_092.3A.jpg;80.11655555555555;18.781278731166783;0.1111111111111111;wifi_cloud;wifi;cloud;334489;2552;3300;1584069
8319_098.3A.jpg;28.24009090909091;7.956121853247532;0.045454545454545456;wifi_cloud;wifi;cloud;2091605;2552;3300;4639886
8319_112.3A.jpg;2.632057268722467;0.19632312915717456;0.004405286343612335;wifi_cloud;wifi;cloud;245405;2552;3300;896003
8320_024.3A.jpg;97.18077777777778;23.094756021539705;0.1111111111111111;wifi_cloud;wifi;cloud;284181;2552;3300;1542530
8324_058.3A.jpg;46.849529411764706;14.723781622419759;0.058823529411764705;wifi_cloud;wifi;cloud;169289;2552;3300;944965
8327_147.3A.jpg;7.420098901098901;0.23753722772301306;0.01098901098901099;wifi_cloud;wifi;cloud;120207;2552;3300;749666
8329_070.3A.jpg;167.56820000000002;24.36072421337264;0.2;wifi_cloud;wifi;cloud;294518;2552;3300;1933011
8329_110.3A.jpg;13.93804255319149;0.25591659285338936;0.02127659574468085;wifi_cloud;wifi;cloud;350231;2552;3300;1779213
8330_062.3A.jpg;71.89691666666666;19.198397151174948;0.08333333333333333;wifi_cloud;wifi;cloud;186241;2552;3300;1193760
8336_057.3A.jpg;15.167204081632654;0.4164089025821374;0.02040816326530612;wifi_cloud;wifi;cloud;474651;2552;3300;2278690
8339_002.3A.jpg;119.28057142857143;21.889114340672794;0.14285714285714285;wifi_cloud;wifi;cloud;188881;2552;3300;1221736
8339_053.3A.jpg;97.25814285714286;21.055651002589713;0.14285714285714285;wifi_cloud;wifi;cloud;432909;2552;3300;1930636
8340_051.3A.jpg;99.4935;33.68893826932344;0.125;wifi_cloud;wifi;cloud;270445;2552;3300;1463437
8341_019.3A.jpg;14.06807547169811;0.8659548720045003;0.018867924528301886;wifi_cloud;wifi;cloud;314427;2552;3300;1942751
8346_031.3A.jpg;97.92975;23.650687581367027;0.125;wifi_cloud;wifi;cloud;455703;2552;3300;2011329
8346_042.3A.jpg;66.30490909090908;19.070720334872227;0.09090909090909091;wifi_cloud;wifi;cloud;376669;2552;3300;1695089
8347_020.3A.jpg;109.41475;19.79275749755811;0.125;wifi_cloud;wifi;cloud;576427;2552;3300;2653650
8347_051.3A.jpg;62.50376923076923;17.844185449579207;0.07692307692307693;wifi_cloud;wifi;cloud;116657;2552;3300;653604
8347_056.3A.jpg;113.57457142857143;35.51479790104937;0.14285714285714285;wifi_cloud;wifi;cloud;470615;2552;3300;2501214
8347_104.3A.jpg;89.87525000000001;25.067604408593063;0.125;wifi_cloud;wifi;cloud;689709;2552;3300;2939906
8354_089.3A.jpg;66.84474999999999;23.36546855793434;0.08333333333333333;wifi_cloud;wifi;cloud;894577;2552;3300;3474114
8356_122.3A.jpg;111.7255;20.954912634034056;0.16666666666666666;wifi_cloud;wifi;cloud;299331;2552;3300;1591040
8356_126.3A.jpg;83.03525;20.418698340701628;0.125;wifi_cloud;wifi;cloud;203013;2552;3300;1142769
8359_032.3A.jpg;70.3048;19.225064425842056;0.1;wifi_cloud;wifi;cloud;201689;2552;3300;1183884
8360_037.3A.jpg;83.6291;18.57438253467513;0.1;wifi_cloud;wifi;cloud;645883;2552;3300;2603236
8361_068.3A.jpg;9.30568831168831;0.24029681534895317;0.012987012987012988;wifi_cloud;wifi;cloud;301763;2552;3300;1488638
8366_051.3A.jpg;131.82794736842106;27.45131402941434;0.05263157894736842;wifi_cloud;wifi;cloud;471723;2552;3300;2225441
8366_055.3A.jpg;67.9309;17.985321505482062;0.1;wifi_cloud;wifi;cloud;1529457;2552;3300;4005670
8367_063.3A.jpg;82.89911111111111;27.360060989718413;0.1111111111111111;wifi_cloud;wifi;cloud;269989;2552;3300;1675464
8369_024.3A.jpg;107.26528571428571;28.505334195048974;0.14285714285714285;wifi_cloud;wifi;cloud;366369;2552;3300;1844271
8370_044.3A.jpg;88.0652;30.506686508589112;0.1;wifi_cloud;wifi;cloud;251063;2552;3300;1429896
8370_063.3A.jpg;114.0317142857143;33.94479347761738;0.14285714285714285;wifi_cloud;wifi;cloud;273365;2552;3300;1632121
8371_045.3A.jpg;71.91922222222222;20.058330269353043;0.1111111111111111;wifi_cloud;wifi;cloud;167679;2552;3300;1076291
8374_086.3A.jpg;193.6868;14.468477656616116;0.2;wifi_cloud;wifi;cloud;342127;2552;3300;2114295
9520_038.4B.jpg;98.58125000000001;21.4881034711236;0.125;wifi_cloud;wifi;cloud;312659;3400;4400;2120959
9530_011.4B.jpg;89.156125;19.166789808248314;0.125;wifi_cloud;wifi;cloud;554461;3400;4400;2596897
9540_001.4B.jpg;102.49300000000001;28.67146268213977;0.14285714285714285;wifi_cloud;wifi;cloud;365615;3400;4400;2464041
9540_040.4B.jpg;15.609562500000001;0.29056422780294777;0.020833333333333332;wifi_cloud;wifi;cloud;311091;3400;4400;2224932
9550_006.4B.jpg;7.765894736842105;0.5734763832149178;0.013157894736842105;wifi_cloud;wifi;cloud;201769;4400;3400;1359498
9550_012.4B.jpg;35.6496;9.971962539250262;0.05;wifi_cloud;wifi;cloud;369223;4400;3400;1763279
9560_036.4B.jpg;62.1933076923077;16.246196628670845;0.07692307692307693;wifi_cloud;wifi;cloud;152703;3400;4400;1271899
9570_017.4B.jpg;92.8375;20.806979886566914;0.125;wifi_cloud;wifi;cloud;237281;3400;4400;1570896
9570_024.4B.jpg;104.61728571428571;28.047867718802237;0.14285714285714285;wifi_cloud;wifi;cloud;280099;3400;4400;1751865
9570_030.4B.jpg;121.40599999999999;35.80872553349718;0.14285714285714285;wifi_cloud;wifi;cloud;290873;3400;4400;1871497
0140_009.2B.jpg;7.667371951219511;0.2919309346737379;0.006097560975609756;wifi_pc;wifi;pc;64885;1712;2200;398131
0667_005.2B.jpg;5.592605263157895;0.1965378037188726;0.008771929824561403;wifi_pc;wifi;pc;30233;1712;2200;222961
0730_087.2B.jpg;2.1606702898550725;0.3117650105528306;0.0036231884057971015;wifi_pc;wifi;pc;23433;2208;1700;181229
1090_030.2B.jpg;3.3628351063829784;0.12886322991056554;0.005319148936170213;wifi_pc;wifi;pc;19603;1712;2200;154347
1098_001.2B.jpg;16.893166666666666;0.39642296435331115;0.023809523809523808;wifi_pc;wifi;pc;168003;1712;2200;895632
1114_010.2B.jpg;7.145941860465114;0.26594821940286933;0.011627906976744186;wifi_pc;wifi;pc;67433;1712;2200;404418
1170_019.2B.jpg;10.055861538461539;0.29471627653362825;0.015384615384615385;wifi_pc;wifi;pc;137553;1712;2200;687135
1208_004.2B.jpg;23.792636363636362;1.3644720342549401;0.034;wifi_pc;wifi;pc;198755;1712;2200;1049139
1360_044.2B.jpg;4.474993333333334;0.16970750584211025;0.006666666666666667;wifi_pc;wifi;pc;21587;1712;2200;149767
1398_043.2B.jpg;6.783499999999999;0.23996264044083912;0.00909090909090909;wifi_pc;wifi;pc;55793;1712;2200;359016
1464_021.2B.jpg;3.5376379310344825;0.14192606130171967;0.005747126436781609;wifi_pc;wifi;pc;24177;1712;2200;186176
1558_040.2B.jpg;2.6386043956043954;0.12488134478265867;0.003663003663003663;wifi_pc;wifi;pc;12231;1712;2200;115885
1697_056.2B.jpg;1.7040664652567978;0.10266194210544463;0.0030211480362537764;wifi_pc;wifi;pc;47527;1712;2200;247880
1717_031.2B.jpg;2.550111510791367;0.1875796970759629;0.0035971223021582736;wifi_pc;wifi;pc;31663;1712;2200;205160
1717_111.2B.jpg;1.4960269607843137;0.13369675526037741;0.0024509803921568627;wifi_pc;wifi;pc;20617;2208;1700;164510
1788_060.2B.jpg;1.604811475409836;0.09694585399943731;0.00273224043715847;wifi_pc;wifi;pc;13857;1712;2200;106640
1818_005.2B.jpg;11.554552238805972;0.30305016504333165;0.014925373134328358;wifi_pc;wifi;pc;46011;1712;2200;331363
1907_035.2B.jpg;9.966465753424657;0.29633019693652274;0.0136986301369863;wifi_pc;wifi;pc;67359;1712;2200;416783
2007_071.2B.jpg;17.027613636363636;0.3858878747806783;0.022727272727272728;wifi_pc;wifi;pc;255753;1712;2200;1212950
5008_029.2B.jpg;12.575592592592592;0.3090899923004973;0.018518518518518517;wifi_pc;wifi;pc;130151;1712;2200;829462
5128_011.2B.jpg;14.055500000000006;0.34473356861978693;0.021739130434782608;wifi_pc;wifi;pc;128001;1712;2200;703457
5248_035.2B.jpg;11.71018181818182;0.5853996764132872;0.01818181818181818;wifi_pc;wifi;pc;94319;2208;1700;660379
5348_026.2B.jpg;2.052072;0.21790488975679198;0.004;wifi_pc;wifi;pc;54337;1712;2200;462136
5380_015.2B.jpg;14.19174468085106;1.5305660712992415;0.02127659574468085;wifi_pc;wifi;pc;75819;1712;2200;503773
5680_016.2B.jpg;8.905849315068492;1.566823074384321;0.0136986301369863;wifi_pc;wifi;pc;173551;1712;2200;588780
5715_135.2B.jpg;11.221651515151516;0.3456755033453392;0.015151515151515152;wifi_pc;wifi;pc;96873;1704;2200;542325
5830_462.2B.jpg;9.139790123456791;0.2677565926382291;0.012345679012345678;wifi_pc;wifi;pc;67133;1704;2200;445331
